"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f","total_cost_minusCoffee","total_benefits","c_b"
"MG-3109501-036065B7909044679CE81686B84C052Bindiv10",0,2415.26422000532,976.680000000029,41.1300000000012,"Scenarios",1149.57000000004,-172.890000000011,491647.131961217,417705.681988812,-73941.4499724046,-725968.055349605,-225866.967633521,-725968.055349605,-225866.967633521,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",14.94,18137.2716841116,9.609,0.005763954,269.0531311,353190.5625,7620958.5,20.48804092,57.63563919,3109501,3105,42.85782242,0.214216575,0.159291297,41.04000092,0.152534932,13630.39626,2690531.448,0.005066061,15.47999954,0.057535104,57.79782242,0.214819363683666,"fl10",0,"farm-level",0,26339.4361099947,1225.61169296265,0.596899925968439,15722.0074641063,18137.2716841116,-225866.967633521,-244004.239317633
"MG-3109501-036065B7909044679CE81686B84C052Bindiv20",0,2415.26422000532,1002.60000000004,41.1300000000012,"Scenarios",1149.57000000004,-146.97,491647.131961217,428791.125816017,-62856.0061451999,-617129.533777111,-192004.559159561,-617129.533777111,-192004.559159561,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",14.94,18137.2716816808,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,57.7978224182129,0.214819363674217,"fl20",0,"farm-level",0,26339.4361059224,1225.61169296265,0.596899925968439,15722.0074616755,18137.2716816808,-192004.559159561,-210141.830841242
"MG-3109501-036065B7909044679CE81686B84C052Bindiv30",224.800712450111,3827.25832775594,1033.65000000011,40.9500000000042,"Scenarios",1149.57000000004,-115.91999999993,491647.131961217,442070.563734047,-49576.56822717,-486750.054809822,-151440.215675055,-486750.054809822,-151440.215675055,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",37.89,29966.9845331555,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,80.7478224182129,0.300118501082025,"fl30",0,"farm-level",10184.9320301066,51606.1257397795,3133.41505828857,0.506523708778439,26139.7262053996,29742.1838207054,-141255.283644948,-170997.467465654
"MG-3109501-036065B7909044679CE81686B84C052Bindiv40",337.201068674046,5482.89063449099,898.920000000091,40.8600000000042,"Scenarios",1149.57000000004,-250.649999999949,491647.131961217,384449.350507239,-107197.781453978,-1052483.62006669,-327454.193055278,-1052483.62006669,-327454.193055278,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",64.8,48173.3051130835,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,107.657822418213,0.400135921022947,"fl40",0,"farm-level",52682.9816675577,91639.2605534057,5339.80335388184,0.465852891225735,42690.4144785925,47836.1040444094,-274771.21138772,-322607.31543213
"MG-3109501-036065B7909044679CE81686B84C052Bint20",0,2415.26422000532,1053.54000000003,41.1300000000012,"Scenarios",1149.57000000004,-96.03000000001,491647.131961217,450577.102226413,-41070.0297348042,-403231.605964633,-125455.520283694,-403231.605964633,-125455.520283694,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",14.94,18137.2716816808,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,57.7978224182129,0.214819363674217,"rl20",0,"regional-level",0,26339.4361059224,1225.61169296265,0.596899925968439,15722.0074616755,18137.2716816808,-125455.520283694,-143592.791965375
"MG-3109501-036065B7909044679CE81686B84C052Bint30",0,2431.87591539062,1207.98000000003,41.1300000000012,"Scenarios",1149.57000000004,58.4099999999901,491647.131961217,516627.871696813,24980.7397355958,90837.5832060645,28261.8626463267,245264.585071205,76307.9968735666,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",15.21,18121.9594585882,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,58.0678224182129,0.215822882937838,"rl30",0,"regional-level",0,26376.2167251428,1248.59310150146,0.594857242291357,15690.0835431976,18121.9594585882,76307.9968735666,58186.0374149784
"MG-3109501-036065B7909044679CE81686B84C052Bint40",0,2431.87591539062,1417.86000000004,41.1300000000012,"Scenarios",1149.57000000004,268.29,491647.131961217,606389.173797617,114742.0418364,417237.034726231,129812.962324675,1126554.28058149,350499.44326678,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",15.21,18121.9594585882,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,58.0678224182129,0.215822882937838,"rl40",0,"regional-level",0,26376.2167251428,1248.59310150146,0.594857242291357,15690.0835431976,18121.9594585882,350499.44326678,332377.483808192
"MG-3109501-036065B7909044679CE81686B84C052Bpresent",0,0,1149.57000000004,41.1300000000012,"Present",1149.57000000004,0,491647.131961217,491647.131961217,0,0,0,0,0,4827064.0140449,1501821.33138099,"MG-3109501-036065B7909044679CE81686B84C052B",0,0,9.609,0.00576395430664467,269.053131103516,353190.5625,7620958.5,20.4880409240723,57.6356391906738,3109501,3105,42.8578224182129,0.214216575026512,0.159291297197342,41.0400009155273,0.152534931898117,13630.3962608829,2690531.44774364,0.0050660609267652,15.4799995422363,0.0575351044535637,42.8578224182129,0.159291297197342,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3109501-21898405E52A417296F9B40BD7B7D527indiv10",0,9555.1704207775,892.350000000078,33.7500000000031,"Scenarios",1211.4900000001,-319.140000000022,518129.025548443,381639.498426033,-136489.527122409,-1340074.29686086,-416930.904335487,-1340074.29686086,-416930.904335487,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",18.09,49090.7977724178,9.4163,0.02950506,263.6552124,357284.1563,7625537,23.02567291,59.00853729,3109501,3105,25.66620255,0.223809481,0.097347602,33.65999985,0.127666727,19483.30834,2636552.042,0.007389692,18.54000092,0.070319116,43.75620255,0.165959937418632,"fl10",14173.660082992,"farm-level",0,44047.9751892225,1437.99729606628,0.575780547453036,25361.9672686483,49090.7977724178,-416930.904335487,-466021.702107905
"MG-3109501-21898405E52A417296F9B40BD7B7D527indiv20",0,10108.8936002875,1206.81000000012,33.7500000000031,"Scenarios",1211.4900000001,-4.67999999998005,518129.025548443,516127.487079651,-2001.53846879146,-19651.3997282749,-6114.04597443637,-19651.3997282749,-6114.04597443637,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",27.09,37345.7840480321,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,52.756202545166,0.200095427905513,"fl20",0,"farm-level",0,50836.9226912164,2187.56418777466,0.535769850059208,27236.8904477446,37345.7840480321,-6114.04597443637,-43459.8300224685
"MG-3109501-21898405E52A417296F9B40BD7B7D527indiv30",123.474819815285,11731.302516252,1312.11000000017,33.4800000000046,"Scenarios",1211.4900000001,100.62000000007,518129.025548443,561162.102627673,43033.07707923,156481.383704881,48685.3042197543,422505.094160007,131451.988451034,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",53.46,51654.2302829005,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,79.126202545166,0.30011241509012,"fl30",0,"farm-level",5321.31669426522,83231.7790309892,4382.7775062561,0.479659671239085,39922.9277666485,51530.7554630852,136773.305145299,85242.549682214
"MG-3109501-21898405E52A417296F9B40BD7B7D527indiv40",685.476600940843,13353.7114322164,719.460000000094,33.0300000000046,"Scenarios",1211.4900000001,-492.030000000006,518129.025548443,307698.04845364,-210430.977094803,-2066042.35221036,-642797.871968973,-2066042.35221036,-642797.871968973,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",79.83,69347.2262051536,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,105.496202545166,0.400129402274727,"fl40",0,"farm-level",46966.5626600616,123947.225936558,6585.54711135864,0.451752867801957,55993.5147729372,68661.7496042127,-595831.309308911,-664493.058913124
"MG-3109501-21898405E52A417296F9B40BD7B7D527int20",0,9555.1704207775,929.52000000008,33.7500000000031,"Scenarios",1211.4900000001,-281.97000000002,518129.025548443,397536.332803234,-120592.692745209,-1183996.8336337,-368371.269961388,-1183996.8336337,-368371.269961388,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",18.09,49093.2149105489,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,43.756202545166,0.165959937398822,"rl20",14176.0772212721,"regional-level",0,44047.9751889637,1437.99729606628,0.575780547453036,25361.9672684993,49093.2149105489,-368371.269961388,-417464.484871937
"MG-3109501-21898405E52A417296F9B40BD7B7D527int30",0,9599.4682751383,1018.08000000009,33.7500000000031,"Scenarios",1211.4900000001,-193.41000000001,518129.025548443,435411.599212838,-82717.4263356043,-812131.88492779,-252674.707675394,-812131.88492779,-252674.707675394,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",18.81,49156.2028650019,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,44.476202545166,0.168690776639357,"rl30",14320.4493832259,"regional-level",0,44146.0568402181,1499.18594581604,0.571654344984371,25236.2852066377,49156.2028650019,-252674.707675394,-301830.910540396
"MG-3109501-21898405E52A417296F9B40BD7B7D527int40",0,9599.4682751383,1108.6200000001,33.7500000000031,"Scenarios",1211.4900000001,-102.87,518129.025548443,474133.670359243,-43995.3551892,-431952.882490654,-134391.433630973,-431952.882490654,-134391.433630973,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",18.81,49018.6189224481,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,44.476202545166,0.168690776639357,"rl40",14182.8654406721,"regional-level",0,44146.0568402181,1499.18594581604,0.571654344984371,25236.2852066377,49018.6189224481,-134391.433630973,-183410.052553421
"MG-3109501-21898405E52A417296F9B40BD7B7D527present",0,0,1211.4900000001,33.7500000000031,"Present",1211.4900000001,0,518129.025548443,518129.025548443,0,0,0,0,0,5087067.14891267,1582714.8627355,"MG-3109501-21898405E52A417296F9B40BD7B7D527",0,0,9.4163,0.0295050603465506,263.655212402344,357284.15625,7625537,23.0256729125977,59.0085372924805,3109501,3105,25.666202545166,0.223809480667114,0.0973476022481918,33.6599998474121,0.127666726708412,19483.3083438337,2636552.04206961,0.00738969212397933,18.5400009155273,0.0703191161155701,25.666202545166,0.0973476022481918,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3109501-47A1584819A84B1AA45DC9D104922F80indiv10",1011.60320602494,8433.90822834733,2289.8700000001,75.1500000000036,"Scenarios",1483.56000000009,806.31000000001,634487.694609638,979329.678109243,344841.983499604,1253950.55153047,390135.635513846,3385709.42627631,1053379.57471557,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",8.55,25189.400307196,4.1189,0.013444312,115.3278351,358003.6875,7631408,14.17639637,20.22745705,3109501,3105,19.92487907,0.175390944,0.172767296,75.55500031,0.655132413,7659.847274,1153278.322,0.006641803,8.550000191,0.074136481,28.47487907,0.246903785589226,"fl10",0,"farm-level",0,25067.2260616527,686.886055526733,0.668422267291909,16755.4920788487,24177.7971011711,1053379.57471557,1029201.7776144
"MG-3109501-47A1584819A84B1AA45DC9D104922F80indiv20",1011.60320602494,8433.90822834733,3652.56000000022,75.1500000000036,"Scenarios",1483.56000000009,2169.00000000013,634487.694609638,1562123.79264969,927636.098040056,3373167.57360039,1049477.48809958,9107667.95102835,2833625.15354911,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",8.55,25189.4003068958,4.1189,0.0134443115112862,115.327835083008,358003.6875,7631408,14.1763963699341,20.2274570465088,3109501,3105,19.9248790740967,0.17539094388485,0.172767296433449,75.5550003051758,0.655132412910461,7659.84727392136,1153278.32172045,0.00664180284366012,8.55000019073486,0.0741364806890488,28.4748790740967,0.246903785661126,"fl20",0,"farm-level",0,25067.2260612035,686.886055526733,0.668422267291909,16755.4920785485,24177.7971008709,2833625.15354911,2809447.35644824
"MG-3109501-47A1584819A84B1AA45DC9D104922F80indiv30",1348.80427469899,8815.97722220927,2083.86000000007,74.8800000000035,"Scenarios",1483.56000000009,600.29999999998,634487.694609638,891223.49435763,256735.799747992,933569.614768153,290457.047536247,2520669.92669516,784243.974031985,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",14.76,27341.0857771869,4.1189,0.0134443115112862,115.327835083008,358003.6875,7631408,14.1763963699341,20.2274570465088,3109501,3105,19.9248790740967,0.17539094388485,0.172767296433449,75.5550003051758,0.655132412910461,7659.84727392136,1153278.32172045,0.00664180284366012,8.55000019073486,0.0741364806890488,34.6848790740967,0.300750283304391,"fl30",0,"farm-level",0,30963.410833821,1213.51338638306,0.598290306400704,18525.1085549776,25992.2815024879,784243.974031985,758251.692529497
"MG-3109501-47A1584819A84B1AA45DC9D104922F80indiv40",11352.4359787284,20852.2340815518,1051.6500000001,66.8700000000042,"Scenarios",1483.56000000009,-431.90999999999,634487.694609638,449768.788614043,-184718.905995596,-1813597.44800753,-564255.89675855,-1813597.44800753,-564255.89675855,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",26.28,54003.5337498035,4.1189,0.0134443115112862,115.327835083008,358003.6875,7631408,14.1763963699341,20.2274570465088,3109501,3105,19.9248790740967,0.17539094388485,0.172767296433449,75.5550003051758,0.655132412910461,7659.84727392136,1153278.32172045,0.00664180284366012,8.55000019073486,0.0741364806890488,46.2048790740967,0.400639438352766,"fl40",0,"farm-level",14154.8285316334,61552.7716783359,2167.49679840088,0.538583377552755,33151.2996682517,42651.0977710751,-550101.068226917,-592752.165997992
"MG-3109501-47A1584819A84B1AA45DC9D104922F80int20",1011.60320602494,8433.90822834733,1165.23000000006,75.1500000000036,"Scenarios",1483.56000000009,-318.33000000003,634487.694609638,498344.587606826,-136143.107002813,-1336673.09306176,-415872.704070687,-1336673.09306176,-415872.704070687,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",8.55,25189.4003068958,4.1189,0.0134443115112862,115.327835083008,358003.6875,7631408,14.1763963699341,20.2274570465088,3109501,3105,19.9248790740967,0.17539094388485,0.172767296433449,75.5550003051758,0.655132412910461,7659.84727392136,1153278.32172045,0.00664180284366012,8.55000019073486,0.0741364806890488,28.4748790740967,0.246903785661126,"rl20",0,"regional-level",0,25067.2260612035,686.886055526733,0.668422267291909,16755.4920785485,24177.7971008709,-415872.704070687,-440050.501171558
"MG-3109501-47A1584819A84B1AA45DC9D104922F80int30",1011.60320602494,8433.90822834733,2595.0600000001,75.1500000000036,"Scenarios",1483.56000000009,1111.50000000001,634487.694609638,1109853.08094964,475365.386340004,1728573.42464575,537802.779171335,4667207.43548524,1452085.91893484,6229493.7138901,1938152.57390471,"MG-3109501-47A1584819A84B1AA45DC9D104922F80",8.55,25189.4003068958,4.1189,0.0134443115112862,115.327835083008,358003.6875,7631408,14.1763963699341,20.2274570465088,3109501,3105,19.9248790740967,0.17539094388485,0.172767296433449,75.5550003051758,0.655132412910461,7659.84727392136,1153278.32172045,0.00664180284366012,8.55000019073486,0.0741364806890488,28.4748790740967,0.246903785661126,"rl30",0,"regional-level",0,25067.2260612035,686.886055526733,0.668422267291909,16755.4920785485,24177.7971008709,1452085.91893484,1427908.12183397
