"property_ID","scen","predicted_coffee_bags","yield_USD_future","diff_USD","npv_yield_USD_future"
300,"rl40",2956.40999999988,393892.506359984,-459651.174961122,-4507110.08344363
300,"baseline",6406.37999999988,853543.681321106,0,0
301,"fl10",3533.76000000038,470814.80013762,-44390.6986070882,-435273.042258702
301,"fl20",1038.3300000001,138340.21875478,-376865.279989928,-3695352.90252677
301,"fl30",1581.03000000016,210645.975805255,-304559.522939454,-2986358.72510345
301,"fl40",2515.86000000027,335196.539401159,-180008.959343551,-1765078.04170443
301,"rl20",4043.79000000039,538767.822559679,23562.3238149693,231040.391150516
301,"rl30",2902.32000000031,386685.912663966,-128519.586080742,-1260198.93758242
301,"rl40",3457.9800000003,460718.374360414,-54487.124384295,-534273.555922218
301,"baseline",3866.94000000027,515205.49874471,0,0
302,"fl10",3737.15999999988,497914.470275872,-122895.804976852,-1205054.9460054
302,"fl20",3223.3499999999,429457.825665408,-191352.449587316,-1876306.64731702
302,"fl30",2787.5700000001,371397.381944312,-249412.893308411,-2445618.38978498
302,"fl40",1565.36999999997,208559.541024669,-412250.734228056,-4042325.01157746
302,"rl20",3071.06999999992,409169.046075131,-211641.229177594,-2075248.29710143
302,"rl30",3897.63000000011,519294.431274408,-101515.843978316,-995413.715765353
302,"rl40",4998.14999999978,665920.434128944,45110.158876219,442327.710690501
302,"baseline",4659.5700000001,620810.275252723,0,0
303,"fl10",1899.2700000001,253046.167667677,-90855.8409902832,-890887.045163526
303,"fl20",1542.87,205561.789903178,-138340.218754782,-1356495.16168041
303,"fl30",1456.83000000004,194098.389614585,-149803.619043375,-1468899.54536471
303,"fl40",1840.32000000006,245192.059729354,-98709.9489286062,-967900.508880364
303,"rl20",1912.95000000008,254868.800349543,-89033.2083084165,-873015.218468969
303,"rl30",2202.3900000001,293431.870776462,-50470.1378814981,-494884.990509881
303,"rl40",1825.20000000006,243177.570975709,-100724.437682251,-987653.580490166
303,"baseline",2581.20000000012,343902.00865796,0,0
304,"fl10",6378.57000000034,849838.460935,43287.5261943872,424455.883996283
304,"fl20",7008.39000000039,933751.510327903,127200.575587291,1247265.37879035
304,"fl30",3968.46000000022,528731.351804888,-277819.582935722,-2724160.21504483
304,"fl40",4826.88000000016,643101.552592171,-163449.38214844,-1602703.08995986
304,"rl20",6911.64000000038,920861.18050547,114310.24576486,1120869.23604905
304,"rl30",3452.58000000018,459998.91409124,-346552.020649374,-3398116.20592217
304,"rl40",5191.92000000035,691737.066787336,-114813.867953275,-1125807.50395154
304,"baseline",6053.67000000038,806550.934740611,0,0
305,"fl10",2252.07000000016,300050.905252731,-75327.4901809614,-738623.784838206
305,"fl20",1062.09000000014,141505.843939084,-233872.551494609,-2293237.55165251
305,"fl30",1623.51000000013,216305.729922634,-159072.665511059,-1559787.19033143
305,"fl40",1748.97000000016,233021.190176096,-142357.205257597,-1395883.72709292
305,"rl20",1883.25000000029,250911.768869197,-124466.626564495,-1220457.63874856
305,"rl30",2551.50000000006,339944.977177579,-35433.4182561146,-347442.420279941
305,"rl40",2397.06000000021,319368.413479654,-56009.9819540386,-549205.937437005
305,"baseline",2817.45000000036,375378.395433692,0,0
306,"fl10",2620.71000000011,349166.059627305,-301957.474965991,-2960844.34094073
306,"fl20",3594.87000000014,478956.69218357,-172166.842409725,-1688182.1557949
306,"fl30",1292.85000000006,172250.77944113,-478872.755152165,-4695587.30838732
306,"fl40",2841.7500000001,378615.966644872,-272507.567948422,-2672073.2464546
306,"rl20",2734.02000000011,364262.734275156,-286860.80031814,-2812813.88167442
306,"rl30",4994.64000000019,665452.784954044,14329.2503607491,140505.479605449
306,"rl40",4399.02000000014,586096.317265813,-65027.2173274819,-637624.448452166
306,"baseline",4887.09000000018,651123.534593296,0,0
307,"fl10",1413.04500000013,188264.765932167,8855.3568128985,86831.2106180996
307,"fl20",922.770000000084,122943.768994778,-56465.6401244907,-553673.894110502
307,"fl30",1017.90000000011,135618.260736463,-43791.148382805,-429394.151898799
307,"fl40",1233.54000000006,164348.707484868,-15060.7016344005,-147677.725844787
307,"rl20",1388.97000000012,185057.172232165,5647.76311289723,55379.147191766
307,"rl30",1631.16000000014,217324.965303944,37915.5561846757,371781.026370223
307,"rl40",1464.03000000006,195057.669973466,15648.2608541976,153439.038397489
307,"baseline",1346.58000000012,179409.409119268,0,0
308,"fl10",2801.97000000017,373315.942662078,74188.3447547769,727453.893153935
308,"fl20",1917.81000000011,255516.31459179,-43611.2833155112,-427630.484790741
308,"fl30",2061.00000000011,274594.002728987,-24533.595178315,-240564.19353363
308,"fl40",1335.60000000009,177946.506571975,-121181.091335327,-1188241.31957534
308,"rl20",2333.65500000014,310920.750819271,11793.1529119693,115637.773382446
308,"rl30",2734.29000000019,364298.707288623,65171.1093813218,639035.382138658
308,"rl40",3278.34000000023,436784.329406386,137656.731499084,1349793.22666997
308,"baseline",2245.14000000009,299127.597907302,0,0
309,"fl10",1708.56000000005,227637.229161876,-78637.0074190947,-771075.259625763
309,"fl20",1309.68000000002,174493.097280003,-131781.139300968,-1292180.10114152
309,"fl30",1328.58000000004,177011.208222061,-129263.028358909,-1267488.76162925
309,"fl40",1126.44000000002,150079.412146545,-156194.824434426,-1531568.51660317
309,"rl20",1409.40000000003,187779.130250471,-118495.106330499,-1161903.89076258
309,"rl30",2064.24000000005,275025.678890474,-31248.5576904966,-306407.765566617
309,"rl40",2085.03000000001,277795.60092673,-28478.6356542402,-279247.292103191
309,"baseline",2298.78000000027,306274.23658097,0,0
310,"fl10",2950.65000000011,393125.082072913,95987.9909102869,941210.346645679
310,"fl20",3161.61000000012,421231.996588053,124094.905425429,1216812.72672531
310,"fl30",3762.90000000027,501343.897558916,204206.80639629,2002350.05663673
310,"fl40",3529.44000000034,470239.23192229,173102.140759664,1697353.2247569
310,"rl20",4847.31000000018,645823.510610492,348686.419447866,3419045.05560388
310,"rl30",4741.92000000018,631782.044357408,334644.953194782,3281361.44337127
310,"rl40",4091.85000000016,545171.018955162,248033.927792537,2432096.94195697
310,"baseline",2230.20000000006,297137.091162625,0,0
311,"fl10",1238.31000000009,164984.230722629,20780.4107742056,203762.339879681
311,"fl20",1582.83000000017,210885.795894976,66681.9759465526,653850.185845983
311,"fl30",910.890000000099,121360.95640263,-22842.8635457932,-223985.722718276
311,"fl40",875.250000000064,116612.518626177,-27591.3013222465,-270546.534369997
311,"rl20",1241.1000000001,165355.951861696,21152.1319132723,207407.251902931
311,"rl30",1719.90000000014,229148.095727121,84944.2757786981,832921.186213373
311,"rl40",995.940000000074,132692.455641879,-11511.3643065442,-112874.694913174
311,"baseline",1082.34000000009,144203.819948423,0,0
312,"fl10",1897.83000000009,252854.3115959,-70471.1333641162,-691004.772921497
312,"fl20",2934.36000000015,390954.710260953,67629.2653009386,663138.832614813
312,"fl30",1735.38000000009,231210.548498703,-92114.8964613125,-903232.714919664
312,"fl40",1305.00000000005,173869.565046735,-149455.87991328,-1465489.78895586
312,"rl20",2242.89000000011,298827.822795155,-24497.6221648611,-240211.460112066
312,"rl30",2472.93000000012,329476.830261324,6151.38530130847,60317.4150942166
312,"rl40",2687.04000000013,358003.429933477,34677.9849734592,340035.018425887
312,"baseline",2426.76000000012,323325.444960016,0,0
313,"fl10",1298.43000000008,172994.221719263,-60098.9144837436,-589299.969692471
313,"fl20",1170.6300000002,155966.995349186,-77126.1408538212,-756260.45591802
313,"fl30",849.600000000138,113195.082347682,-119898.053855325,-1175660.49420478
313,"fl40",896.130000000072,119394.431666926,-113698.704536081,-1114872.76788185
313,"rl20",1216.08000000011,162022.452614594,-71070.6835884125,-696883.663281531
313,"rl30",1491.7500000001,198750.899355154,-34342.2368478533,-336742.839824266
313,"rl40",1156.14000000009,154036.443626928,-79056.6925760788,-775190.482877557
313,"baseline",1749.51000000012,233093.136203007,0,0
314,"fl10",5014.17000000016,668054.832927498,-67293.5171753019,-659846.654012891
314,"fl20",5735.16000000019,764114.769864698,28766.4197618985,282069.159475968
314,"fl30",5985.27000000021,797437.771331243,62089.4212284433,608817.885688132
314,"fl40",4456.08,593698.614109907,-141649.735992893,-1388946.63646775
314,"rl20",7013.97000000026,934494.952606016,199146.602503217,1952732.22199793
314,"rl30",4183.29000000012,557353.879512913,-177994.470589887,-1745324.97009443
314,"rl40",8632.80000000003,1150177.15029533,414828.800192533,4067604.24012563
314,"baseline",5519.24999999997,735348.350102801,0,0
315,"fl10",1909.98000000002,254473.097201498,-69691.7180725246,-683362.215453393
315,"fl20",2478.96000000003,330280.227561872,6115.4122878505,59964.6816726128
315,"fl30",1478.34000000002,196964.239686732,-127200.575587291,-1247265.37879035
315,"fl40",1144.71000000001,152513.586057198,-171651.229216825,-1683126.31008522
315,"rl20",2092.95000000003,278850.809321499,-45314.0059525234,-444326.533413339
315,"rl30",1557.27000000002,207480.350620937,-116684.464653085,-1144149.6418749
315,"rl40",2093.76000000003,278958.728361873,-45206.0869121495,-443268.333148528
315,"baseline",2433.06000000003,324164.815274022,0,0
316,"fl10",1389.50999999999,185129.118259064,-22195.3493035461,-217636.521129371
316,"fl20",1257.11999999999,167490.350660186,-39834.1169024246,-390593.475522337
316,"fl30",1246.94999999999,166135.36715327,-41189.1004093405,-403879.767736073
316,"fl40",1162.25999999981,154851.831931937,-52472.6356306729,-514520.484312638
316,"rl20",962.63999999999,128255.783982055,-79068.6835805555,-775308.060684667
316,"rl30",1454.66999999999,193810.605506915,-13513.8620556956,-132510.188715701
316,"rl40",1806.9299999997,240743.397065007,33418.9295023966,327689.34866942
316,"baseline",1556.09999999995,207324.46756261,0,0
317,"fl10",976.319999999901,130078.416663912,-72629.5141715819,-712168.778217608
317,"fl20",1161.81000000015,154791.876909553,-47916.0539259414,-469840.917575607
317,"fl30",1375.0200000002,183198.566536849,-19509.364298645,-191299.092315897
317,"fl40",1320.12000000021,175884.053800402,-26823.8770350923,-263021.554708617
317,"rl20",1148.84999999989,153065.172263537,-49642.7585719573,-486772.12181292
317,"rl30",1024.6499999999,136517.586072884,-66190.3447626103,-649029.495750564
317,"rl40",1269.35999999987,169121.127270263,-33586.8035652312,-329335.437970538
317,"baseline",1521.44999999985,202707.930835494,0,0
318,"fl10",2931.39000000015,390559.007112916,24929.2983263565,244444.26117131
318,"fl20",2889.09000000015,384923.235004505,19293.5262179453,189182.691786746
318,"fl30",1229.13000000005,163761.148265053,-201868.560521507,-1979422.38423233
318,"fl40",1248.66000000007,166363.196238514,-199266.512548047,-1953908.00006965
318,"rl20",3866.9400000002,515205.498744701,149575.789958139,1466665.56702786
318,"rl30",1808.73000000009,240983.217154778,-124646.491631782,-1222221.30585655
318,"rl40",3922.5600000002,522615.939517037,156986.230730475,1539328.6518782
318,"baseline",2744.28000000014,365629.708786561,0,0
319,"fl10",1781.72999999984,237385.915808951,12758.4287730841,125102.786862078
319,"fl20",729.449999999942,97187.0913588707,-127440.395676996,-1249616.93493423
319,"fl30",1891.88999999981,252062.905299788,27435.4182639212,269018.022876308
319,"fl40",849.689999999908,113207.073352137,-111420.413683729,-1092532.98451347
319,"rl20",1886.75999999982,251379.418044088,26751.9310082216,262316.087865853
319,"rl30",1759.09499999986,234370.178180729,9742.69114486249,95531.9683510021
319,"rl40",1582.28999999983,210813.849868015,-13813.6371678518,-135449.633895797
319,"baseline",1685.96999999984,224627.487035867,0,0
320,"fl10",1787.40000000002,238141.349091592,-70423.1693461695,-690534.461692666
320,"fl20",1770.03000000021,235827.085225822,-72737.4332119386,-713226.978482249
320,"fl30",1202.85000000014,160259.774955159,-148304.743482602,-1454202.31946431
320,"fl40",1105.11000000015,147237.544083384,-161326.974354376,-1581891.8180848
320,"rl20",1751.13000000002,233308.974283741,-75255.5441540199,-737918.31799475
320,"rl30",1767.15000000002,235443.373082246,-73121.1453555153,-716989.468312936
320,"rl40",1500.93000000005,199973.981812717,-108590.536625044,-1064784.62201405
320,"baseline",2315.97000000003,308564.518437761,0,0
321,"fl10",1136.87999999996,151470.368666911,-8477.64017158745,-83127.5096912359
321,"fl20",1228.49999999998,163677.211233642,3729.20239514421,36566.6980396128
321,"fl30",1878.74999999995,250312.218644853,90364.2098063551,886066.35506825
321,"fl40",1823.84999999995,242997.705908404,83049.6970699065,814343.892675517
321,"rl20",1738.07999999994,231570.278633263,71622.2697947651,702292.24241276
321,"rl30",1108.88999999996,147741.16627177,-12206.8425667276,-119694.207730809
321,"rl40",1232.01000000002,164144.860408601,4196.8515701028,41152.2325205119
321,"baseline",1200.50999999995,159948.008838498,0,0
322,"fl10",5307.84000000023,707181.480565265,-187119.625003706,-1834801.68137443
322,"fl20",5010.3900000002,667551.210739093,-226749.894829878,-2223396.33417443
322,"fl30",4279.31999999993,570148.28129943,-324152.824269542,-3178480.86207014
322,"fl40",4137.66000000022,551274.440238533,-343026.665330436,-3363548.33060445
322,"rl20",7238.34000000008,964388.526789542,70087.4212205729,687242.283091137
322,"rl30",5601.42,746296.137198505,-148004.968370466,-1451262.87428441
322,"rl40",8077.94999999997,1076252.60763925,181951.502070278,1784125.646471
322,"baseline",6712.28999999999,894301.105568972,0,0
323,"fl10",1819.4400000001,242410.146688612,-35013.7330990682,-343327.197027533
323,"fl20",2924.10000000016,389587.735749555,112163.855961874,1099822.80856009
323,"fl30",2079.36000000012,277040.167644128,-383.712143551361,-3762.48983043803
323,"fl40",1796.76000000009,239388.413558143,-38035.4662295368,-372956.804442249
323,"rl20",1624.50000000009,216437.630971975,-60986.248815705,-598000.727425347
323,"rl30",1754.4600000001,233752.641449733,-43671.2383379464,-428218.3738268
323,"rl40",2566.80000000013,341983.447940206,64559.5681525246,633038.913971279
323,"baseline",2082.24000000012,277423.879787679,0,0
324,"fl10",2526.79500000027,336653.446446206,-88391.689568443,-866724.805783966
324,"fl20",1950.57000000038,259881.040224724,-165164.095789924,-1619516.71638951
324,"fl30",1864.9800000002,248477.594958531,-176567.541056116,-1731333.21103809
324,"fl40",1465.3800000002,195237.535040774,-229807.600973873,-2253378.67501142
324,"rl20",3217.77000000044,428714.383387349,3669.247372701,35978.8090034765
324,"rl30",2581.38000000029,343925.990666953,-81119.1453476928,-795413.865716412
324,"rl40",2615.85000000033,348518.54538509,-76526.5906295567,-750381.5655583
324,"baseline",3190.23000000051,425045.136014648,0,0
325,"fl10",5421.69000000023,722350.101240031,-47076.6836119707,-461610.471071994
325,"fl20",5205.06000000027,693487.75344228,-75939.0314097224,-744620.253005232
325,"fl30",2450.8800000001,326539.034162255,-442887.750689745,-4342736.3089766
325,"fl40",3742.02000000028,498561.984518168,-270864.800333833,-2655965.08686794
325,"rl20",5734.17000000027,763982.868815364,-5443.91603663801,-53380.3244693698
325,"rl30",5538.69000000028,737938.407071813,-31488.3777801882,-308759.321710367
